,R0_7,R8_15,R16_23,R24_31,R32_39,R40_47,R48_55,R56_63,R64_71,R72_79,R80_87,R88_95,R96_103,R104_111,R112_119,R120_127,R128_135,R136_143,R144_151,R152_159,R160_167,R168_175,R176_183,R184_191,R192_199,R200_207,R208_215,R216_223,R224_231,R232_239,R240_247,R248_255,G0_7,G8_15,G16_23,G24_31,G32_39,G40_47,G48_55,G56_63,G64_71,G72_79,G80_87,G88_95,G96_103,G104_111,G112_119,G120_127,G128_135,G136_143,G144_151,G152_159,G160_167,G168_175,G176_183,G184_191,G192_199,G200_207,G208_215,G216_223,G224_231,G232_239,G240_247,G248_255,B0_7,B8_15,B16_23,B24_31,B32_39,B40_47,B48_55,B56_63,B64_71,B72_79,B80_87,B88_95,B96_103,B104_111,B112_119,B120_127,B128_135,B136_143,B144_151,B152_159,B160_167,B168_175,B176_183,B184_191,B192_199,B200_207,B208_215,B216_223,B224_231,B232_239,B240_247,B248_255
800_2615,0.001375805163395512,0.01190643181619494,0.018981552947166132,0.014077848848719016,0.022025269320012798,0.01922499300288759,0.01226570133307378,0.02708105463825424,0.0586717234520967,0.09360124254623103,0.08690146612351604,0.07109143282584908,0.06026798445066557,0.048786829529642105,0.03155871111317617,0.028219860832884292,0.03339915536980757,0.04024314057270402,0.038004945433533596,0.03518460265319932,0.031801710752695514,0.027939012925995325,0.01934250155081555,0.015608625463235267,0.01330403758159536,0.008391772893219551,0.0067153561458649655,0.0049449380653705365,0.0032221950387555246,0.002374586531764248,0.0020150417547590825,0.11147046932291954,0.0006902147667588825,0.01195333614172065,0.034704493940863994,0.031242795066193454,0.010360460842705574,0.007571883080949159,0.013595345373284662,0.035740793264450774,0.08564669283766545,0.10786701148319185,0.08905848705143335,0.06482984299823019,0.054885190102350524,0.03980371530703946,0.03055051584848714,0.03126781621167636,0.03938375093230605,0.03567883221001511,0.03747787734364729,0.03245559118277955,0.02394231846980033,0.021376123364101544,0.014714910885084623,0.011275563132671638,0.0076651136857352935,0.005534325047856725,0.004037020064701544,0.0026362212818357602,0.002209815820146355,0.002066653028444941,0.0019505483071612336,0.10782674092671056,0.006059163530719801,0.030263364484705336,0.025879654290897985,0.08081695113516175,0.11809322796228892,0.08868267440096239,0.049659651864204714,0.04745401999797849,0.07008689852084017,0.05233190469657636,0.029110327341544305,0.02094099215640765,0.016460968444399326,0.01854187994738788,0.02312859448435961,0.029677555883861367,0.04025409592573174,0.03924312053376682,0.030446605150799607,0.024513923648125952,0.018107657098110855,0.01032368608982861,0.007247901912265129,0.005582908460153014,0.003768834123623507,0.002637102114239999,0.0022675103426239864,0.0021274855163626732,0.0018820635877316782,0.0016434405842209005,0.001504324116376458,0.10126151165374302
800_2619,2.1938232068068967e-05,0.0007456246301880203,0.002211412328879037,0.01315947096324969,0.026675871732304464,0.02164912635739026,0.04244852470481655,0.073979654753335,0.08776129618011613,0.09614007679537316,0.06912979153559697,0.07321600058487272,0.06772007432463827,0.06043520497740775,0.053533442673995776,0.042330823474800154,0.035219202851078324,0.03283286271192002,0.03161585511540116,0.03252666334739655,0.027613270092502817,0.020488106670565817,0.019579720727682073,0.014901619828770585,0.011384511090670906,0.0072522785482736895,0.005381775885847644,0.004456901861397057,0.0038054437204246756,0.0028861024245132134,0.002042430137328378,0.016854920737195064,5.455655703753161e-05,0.0038955363597707104,0.036675741809524834,0.015532378408243359,0.005316594287933983,0.015466811446152843,0.04185308199955121,0.07250054446452987,0.1025523164901295,0.10212522287812428,0.08027738623554032,0.08353935636254974,0.07437300147385283,0.06730547752236819,0.05318163270654033,0.03727525836465977,0.02961721886417102,0.028097122342556163,0.028969449208891388,0.026429293711142905,0.021724079689788445,0.017469824333391542,0.011998313646362085,0.007400065710097356,0.005424110893276364,0.004640995833882936,0.004205947204226938,0.0033489523269279934,0.002144551644194797,0.001111555442123916,0.0009275165216633023,0.014566105260793554,0.00023895331566236726,0.0038639915492939135,0.04408835938138259,0.1271798399923896,0.11330045369475061,0.06097639391177451,0.07081479639889288,0.08554016716877784,0.1038384694303811,0.09253006776463894,0.044639347576246505,0.028755269304598232,0.0257345646783123,0.022376693923291387,0.01949444514054672,0.020581667587503544,0.021394318058451597,0.022698500536977455,0.020706690736880168,0.017833442960266312,0.012095287788866234,0.007198657875665661,0.005520782249641557,0.004764367422501612,0.00425108986494417,0.0029710201734843462,0.0015114258276356322,0.0010327759939698213,0.0009954782468528408,0.0008217615811293989,0.0005090385516120444,0.011741881312678107
800_2627,0.004111808241023932,0.023863291287532545,0.04813066444050957,0.03884151600945926,0.014418125416881462,0.008929989018222,0.011706950802647519,0.026884518908058493,0.054897824542148824,0.07906734272021745,0.0747185630364407,0.06034681895084493,0.049947216118176,0.04654478074870314,0.0401502678060821,0.036026375645512525,0.04089363530323426,0.048109056520593094,0.04199376745011571,0.03779814250062594,0.03515465435145521,0.029646644171675115,0.022315806383348392,0.01655461193937495,0.011456574191742681,0.010289691464227525,0.008540550991497985,0.004241400708497545,0.0026920165094417524,0.002393964844657498,0.002092087064117332,0.06724134191293456,0.006322504893574526,0.031558133066910896,0.05206517763416784,0.03207537437028741,0.012264848026682176,0.010441414845857632,0.01922901180073193,0.046846383269116984,0.08446255130022974,0.08767004744823953,0.057178960261025875,0.051877092389850256,0.04950035882910068,0.04544046464790156,0.04111425629448341,0.040191501773005525,0.04629454176786146,0.04824096117312783,0.03900122193475278,0.0340166464111915,0.03059298848597902,0.019749391069548546,0.012674737880792106,0.010047985547301911,0.010075484033921736,0.0056796073425308385,0.0028966724133640772,0.0026133746913508202,0.002178711425871677,0.001874659090333547,0.0017612519182878203,0.06406368396261836,0.013433740153119501,0.038159228734338524,0.04876458851143508,0.08612118624342376,0.1196465759071638,0.07529724240001286,0.03821532674808347,0.03403503378762999,0.06413172826584579,0.06990029968120473,0.05193583290080792,0.02754979510737237,0.020999677615340048,0.019289183664346482,0.020634434953719964,0.026695057363109287,0.03993592274571316,0.03256382346445037,0.030775816261883804,0.026481840869258266,0.016683268522419057,0.01215223910900279,0.009505365260278268,0.00394469781833228,0.0030470745463878272,0.0027398567193969645,0.00226049120940271,0.001985010874977071,0.0016409907690966116,0.0013691989203637222,0.0012012351912804638,0.05890423568080307
800_2634,5.532728539124043e-06,0.00042940579706634365,0.005252623834576151,0.021116580590990097,0.042696038610407605,0.032098991689126055,0.0120429333128393,0.006900606210881407,0.016458270895161345,0.03863226326142732,0.06047842081724071,0.0687662554867601,0.07400503373698213,0.06876008965993043,0.06190872748564849,0.05739707638512547,0.05489986146708362,0.04929652870555733,0.04331262129337467,0.04073087399053854,0.0372367769989996,0.03205412428853515,0.02836184000604251,0.02554218537602405,0.023304045288878895,0.018541934999413145,0.016227272597149758,0.014047074766595929,0.011921130706940673,0.010749761239366426,0.009089254527313401,0.01773586324548425,3.8536417685441093e-07,0.0003296515272863161,0.006372602236565599,0.02401484951308686,0.045564717068924475,0.03068495289418406,0.011739266341478023,0.012286043056409167,0.025404252526722803,0.051494040398056974,0.07331787435762545,0.08209261666460038,0.08202848105516676,0.07096921732976097,0.059338678738181154,0.061977927881406485,0.0550408772297997,0.041153701070585726,0.04200832871079828,0.04426920528437784,0.03759007337113719,0.02926626220310718,0.02336196001945759,0.016278746240772454,0.013685190278517004,0.01086526038837222,0.010244989219712413,0.010555675324294965,0.01019948872083096,0.008827124309014505,0.004387481257537998,0.004650079418051647,1.7616648084773071e-06,0.0010146363516450316,0.008145827970348539,0.028415047788461052,0.08650811940299823,0.12450921119476327,0.10567965688935357,0.06617049744349406,0.06117138818526284,0.06309003384378305,0.06832209574692276,0.08841253411298745,0.08223839442750187,0.04865654891185268,0.020379654180793932,0.011595497977498696,0.011346883031402336,0.012215796672171136,0.013065497156122478,0.013302413546850043,0.011566788346323043,0.01155814517835645,0.012449272311319643,0.011337359031031505,0.010686451410311772,0.011459602053132251,0.008153370097809831,0.0029465770742667236,0.0016136299125399484,0.0011533124032873546,0.0006861959689145437,0.002147799713685427
800_2641,4.4592140464581836e-05,0.0017408826689398016,0.012321689242768202,0.03474440665918106,0.030467084504198157,0.01058430237743272,0.005175578525217901,0.01132800018673647,0.03003123762017582,0.0547382011948932,0.06910248573106557,0.07898454447421903,0.07372313984161312,0.05835908300061724,0.05235615511370555,0.05050982029037081,0.05130471648317093,0.05085637278941345,0.04556402891860866,0.04211702893468385,0.038891888612576656,0.035682713377796285,0.03211239685727806,0.029637202749342183,0.024394102915136863,0.016249843927508376,0.011959804754689277,0.009151711049976448,0.00793374004301545,0.007442841133728196,0.006757415893167361,0.015732987988308713,5.0372603117398e-06,0.0019387946997671739,0.013249425972532562,0.03687079113503843,0.030814765569758734,0.010062739490072909,0.007801284870228063,0.019820408182140287,0.040111758914409296,0.06257799495679407,0.08187026153455539,0.093324743749338,0.07166537771524846,0.05466564262559404,0.052878598833469605,0.057586758138175737,0.054835065233346816,0.051668995734348876,0.045721973179093704,0.04199792387802321,0.037319850505124354,0.03002911811720312,0.02403772362958443,0.01901359322587031,0.013598042922522643,0.009122533476586044,0.007597454746684712,0.007874669219906196,0.006881393054063952,0.005669230035768402,0.003610449446936344,0.005777599947502389,3.1297076363104664e-05,0.0026767395724307387,0.014638361043953756,0.04918397483990321,0.10970404251425682,0.12044499542958086,0.07871445923826935,0.05087343891724558,0.05349050209428915,0.06140032203232699,0.07041448559717904,0.08282946049675864,0.07271252228781243,0.04415874339568379,0.022692885230400434,0.015021550665810204,0.014823225744793344,0.016062116521355013,0.017487083143312092,0.01607037432514475,0.01439057187823637,0.014222140206938362,0.013862017383667914,0.01211662044865639,0.009680595856696495,0.007071928113505825,0.005641015872820132,0.0032271772470419996,0.0012141448912050866,0.000732384618111808,0.000506368528386696,0.0039044547878636267
800_2656,0.0005814319648354087,0.020807435943114964,0.071639200477235,0.07488666439558712,0.04367494619765571,0.021413200903117463,0.016357057746711798,0.02911393324919916,0.060727861543716045,0.0932513869256725,0.08805846701249614,0.06085519687815379,0.029908196343708733,0.017889926338188113,0.022608655631745113,0.025825565676075204,0.02409706971282001,0.027652687342592498,0.029555202757710092,0.030598108324328657,0.030330417851478005,0.02863297123047222,0.025694569381957338,0.01813801829004446,0.012193280393837784,0.00767884916603889,0.004735960577464916,0.003432521301280136,0.002472386454647371,0.0020703415141376906,0.001549274095005262,0.07356921437897242,2.4222891116562976e-05,0.02091858598212483,0.09048160943054405,0.08496344215210258,0.030449192595987058,0.016458848941426626,0.023478835469095006,0.04980397074843669,0.09094178930973348,0.09888942998912832,0.08246080460957214,0.03040743563482362,0.01442462155586272,0.020178191294336973,0.028163460033000385,0.02770994144886801,0.02941184728392025,0.0345504033221475,0.038422735253269044,0.0376326561126796,0.031568482847660694,0.018217128050350143,0.009318408582478614,0.005262340517035409,0.0034918398585030825,0.0024156828686245076,0.0019439420641294437,0.0018286906492373423,0.0017249726336382408,0.0016211445139886094,0.001568872615999572,0.07126647074017889,0.02162110487653042,0.07899150855541504,0.07112424383290697,0.10520885196928802,0.14303017137255047,0.1123124625233338,0.04914882412177156,0.02067759574152766,0.01829742142919902,0.026153565642603575,0.04200802592465932,0.05864953748591494,0.06418287159731689,0.042941047648849116,0.025931375668634373,0.0155058708580783,0.00656690835973812,0.00493098237696588,0.003928154684740173,0.0028470980646130204,0.002496499241713404,0.0023387201373041553,0.0021396795399588517,0.0020595237911731346,0.002013692980140092,0.001960264989620491,0.0017261562521814365,0.001482495988358919,0.0012939152758139497,0.0011427148884238583,0.0010720005619710739,0.06621671361870395
800_2659,0.0006351076894687017,0.023289318872120532,0.07396853424423148,0.07501105444667319,0.04387071119949775,0.022107461993733316,0.0170362621084177,0.029685510901512148,0.0591561262224027,0.0911196348773518,0.0867227397234935,0.05970700431321607,0.03020327519912868,0.01800421434263808,0.02026134737849963,0.02661525945248779,0.024073534972019257,0.026843587727274028,0.02919392384190908,0.030225819003474663,0.029881606215505778,0.0286242179584551,0.025639544882705055,0.018703787953691996,0.012916719057844044,0.008455468086451059,0.004996989755258514,0.003579262474623769,0.002592565025800682,0.002141909146982081,0.0015751760728924047,0.07316232486023942,3.622423262431463e-05,0.022320650961571705,0.09300076258065397,0.08532711583100261,0.03208759591989622,0.017555815596855342,0.02370355783622639,0.0486234901706811,0.08760467316823745,0.09868185632786695,0.08240118326621024,0.02998623258952175,0.013569388343372254,0.016733090605283805,0.0280016621307468,0.027897421120907682,0.02926119741678281,0.03398598243311895,0.03798884271614361,0.03741671454357797,0.03313914465448138,0.018722478116269436,0.010075208773795412,0.0056270601844154765,0.0039021976548277654,0.0027675478881052174,0.0019914794879456986,0.0018254425797467123,0.0016884180888623367,0.0016233741210118387,0.0015538984651275148,0.0709002921941293,0.02372461523589022,0.08286458368887767,0.07208523198593135,0.1015158244844543,0.14199445009522899,0.1108168366269492,0.04941288116095473,0.022013047770403988,0.018401910173151834,0.023629430284207182,0.03954051157424789,0.05405921704128836,0.06534664388540458,0.044545291191081395,0.026421448797542654,0.018377824912098432,0.0072069156794553986,0.005030929328834335,0.004086291627313644,0.003000115168836854,0.0024462917946718008,0.002314497246187592,0.002152011193618193,0.0021251733313015467,0.002123631874594129,0.0020517614556107813,0.0018091196542556647,0.001531189504705737,0.0013806222156061922,0.0011661119991614476,0.0010768451401943866,0.06574874387793953
800_2669,0.0010182147332872512,0.0234203151662384,0.08926685896706105,0.07294492441246828,0.0359149228203637,0.025942358547674724,0.01584540422389967,0.022847691525445378,0.04623924200848285,0.0736963295053091,0.09413076045124164,0.08620037858176734,0.052480380008715834,0.03975546220689476,0.04029370585790984,0.033363867021612766,0.026339971800150578,0.025693550919489938,0.027339138532696167,0.026119433386939325,0.023786383608237458,0.022363233703114115,0.016977466545434767,0.010398694474252058,0.005945013156332998,0.00408546584693467,0.0028070477162327944,0.0018743287781819574,0.0015895171254739153,0.0014535661490822057,0.0013650424924562209,0.04850132972661825,0.00011767370400375763,0.02948578215385103,0.10350545972955362,0.06946563641572559,0.041225351281468016,0.017201638392313503,0.019700339715037506,0.03734897302648949,0.06825567547844064,0.09275121175012811,0.1078779943622322,0.05544771169650743,0.03166132808826998,0.04133658389851578,0.037243383242031386,0.0310380290582206,0.028599774859237478,0.02854202528473458,0.028796090381332167,0.025524843988065603,0.02116709082417066,0.013719845528421268,0.007393679675166626,0.004550022362132662,0.0027872840391626897,0.0020019118467334,0.001755333825571842,0.0015670834251784622,0.0015045718504901502,0.0014880562429106755,0.0014142865290556882,0.045525327344847426,0.015910558295800698,0.06741637982726437,0.09877395836613516,0.09883847933974564,0.13402580706819558,0.13153591406951398,0.06295378008125238,0.02273205474637642,0.02584186107555362,0.03582103159127439,0.06820070603121361,0.05347668403594765,0.028317413021653724,0.016773251057714562,0.01005660118925587,0.009669475347592982,0.010592092239007707,0.015016513405498463,0.013165058743814078,0.0113836577842793,0.007943208991361016,0.005212160596006438,0.0030606999226408943,0.0022534445501688006,0.0017649679299932021,0.0016587175212319145,0.0016442113125746092,0.0015165456659852693,0.0013550780758832712,0.0012026390179247191,0.0009176346831282499,0.04096941441601142
800_2680,0.0008182107254998118,0.018997407930442425,0.05189691111894563,0.05118481317214394,0.032033259570959746,0.022362105136596186,0.018959201824908574,0.03508856439512468,0.053076703546385405,0.06554081237851395,0.0709744197461485,0.06599471632682317,0.05008256152228979,0.04259259585493483,0.0396399080058637,0.04608856461533278,0.046942999573456906,0.04204868184531746,0.041338015251172665,0.03475698604695409,0.029804643484185427,0.02509846605238883,0.02184893768308927,0.019086069217131574,0.018247709450384803,0.014125744110699494,0.008896765120974624,0.00539091452204162,0.003423630399199852,0.002059441213135237,0.001122565847176899,0.020477674311778115,0.0005838267279344326,0.024004995200564438,0.064698571443986,0.058909190363076916,0.033612619597772286,0.01446269003133341,0.02175537676615155,0.04390875214895581,0.06111600584784633,0.07702637146155861,0.08603794758122321,0.06236508124908201,0.04580829475470909,0.04384932348768233,0.04459288366692291,0.048066886669240166,0.041957625795529294,0.040152552465130595,0.036079060433691044,0.02742639599274106,0.02443888773768987,0.023961311418516727,0.019096639205982438,0.01369231951578881,0.011020452047594017,0.00566058686780181,0.0025631947703218497,0.0016495788850379386,0.001120088506039978,0.0009150197119281664,0.0008979535840960424,0.018569516064070868,0.0018540696328844684,0.04154869935186149,0.07069844394349548,0.12115453345720772,0.13510507449750164,0.09754717903513178,0.036042505888915145,0.0278611418362581,0.04650233563722389,0.06052656381333488,0.0566101902620014,0.07328027382436951,0.058419364968282324,0.04562907288645916,0.023906149289201283,0.01573243746805606,0.009026275010410338,0.007233258073544661,0.007212696142108215,0.006690527682470488,0.008586602010632088,0.010104661607312142,0.009427769430667369,0.0048574328712119525,0.001957484862344613,0.0015807913794694262,0.0013493801912683524,0.0012042080006447694,0.0008729049126005058,0.0005040012913003046,0.00043625977421182566,0.016537710967618618
800_2689,0.015245997772815266,0.11129678018320874,0.0812165187345345,0.031229114637915122,0.021217270745199628,0.027739504386435267,0.03457418579706194,0.04367769879891895,0.05521052004565354,0.06025460680852619,0.060899871596656274,0.06709421537541407,0.06986429565668148,0.07012807743573832,0.062130779829554526,0.04815114379390812,0.03250673451425066,0.018737259585053068,0.010693443017520418,0.005295674518333316,0.003471305453079269,0.0029329792240262893,0.00265133306277098,0.0025579097758964176,0.0026121910728076248,0.0027026415503178815,0.002402250174459868,0.00205611056560671,0.0017804375490926435,0.001676774585518807,0.0016131894963378292,0.04637918425670627,0.013373430659441786,0.1486197686537732,0.065110553275056,0.022157972226913878,0.02162892226411804,0.034994838322111164,0.0478716997136634,0.0631261204463442,0.07203780466616562,0.06911156931523428,0.07060391961611562,0.07434712702197831,0.07653472934993027,0.06515503531147004,0.04370417882307138,0.02238453883689164,0.01180854931527392,0.00581591615708677,0.0035376981955487575,0.00301764923888373,0.002702366290191557,0.002619072575965739,0.0026390564611369037,0.0025115559706233585,0.0022693821114829938,0.0020817648093801604,0.0018850639231086162,0.0018253875277214474,0.0017144576968126418,0.0015505402915863549,0.0014375735357427476,0.04182175739717548,0.08298790022547108,0.1434928836449021,0.10045943117164582,0.10152669725944412,0.10744567080782681,0.10774691549007644,0.08247999024037696,0.059011779812158084,0.032386913781261566,0.0179647970925484,0.017215456450654996,0.025813922172731676,0.019916116128063342,0.01646873077996168,0.01019513961083503,0.006582763343014416,0.0038031315353635495,0.0032497761034132474,0.002949302149517337,0.002566167579686155,0.0024264180135511663,0.002458210558141655,0.002470762419902056,0.0021106120706189764,0.0017895486592739871,0.0016418440754882178,0.0015575594248076318,0.0014685678259668952,0.0012606088005286756,0.001160661848660221,0.0011500368077840921,0.03624168411632361
800_2695,0.009343016837772031,0.12038969567020226,0.12201659312083105,0.05052947386339038,0.0245344030015245,0.027676662499595366,0.03268072644010042,0.039007002397405593,0.0479965301809516,0.05316431884459452,0.0529184564997614,0.0543817668573155,0.059297582401320895,0.05883729241808094,0.05415861347290416,0.04127266849718321,0.029307991638257987,0.018968450565153082,0.011869574485280079,0.006810623675585902,0.004304435277425873,0.0034252819599577995,0.003084537449580603,0.0028829644590731133,0.0027775948827160643,0.002693255180010213,0.0025232269999795206,0.0024087187874284955,0.002176151506696859,0.0019891948288972045,0.0019258024218046538,0.05464739287921872,0.00651416851953433,0.15518948466679983,0.1149894223038656,0.035445852039093985,0.024898104206437167,0.032859122527971386,0.042179512983359535,0.05597623866506326,0.06318758603255248,0.061375823881084104,0.05956761258524531,0.06100375476833117,0.06153186884669751,0.054662119295977085,0.04115067320919615,0.02371911003336373,0.013299330633435209,0.007717247953661169,0.00486569067500169,0.00352630242631892,0.0031392591626939292,0.0029055082634190962,0.002825187358557584,0.002742003748382296,0.002533163890539838,0.0024701293216115093,0.0022855674069108788,0.0021982548948407225,0.002069846045910306,0.0019307020520532314,0.0018390404299871465,0.04940231117210386,0.1081367388809773,0.16310117637369667,0.10321976724444135,0.09417246236037981,0.08431542476270926,0.08714512638733857,0.07538912423018,0.053305389659335865,0.03271373012924674,0.018899800689647733,0.015444928266110039,0.019396149749436212,0.022549254496484268,0.02012046924584671,0.013030704276155053,0.00799534325928689,0.0050770078739810695,0.0036115229614290096,0.0033372812975718314,0.0030532678992301306,0.0027837882355583672,0.002635285397406257,0.0025996116850345915,0.0026420567965138417,0.0025338795668682816,0.002319837292638289,0.00192508674547621,0.001735432518438575,0.001461768900846678,0.0012548558638884918,0.0011866188785726287,0.042907108075273294
800_2710,0.06680186159524473,0.20431631550447804,0.06366629091824356,0.021232933046387497,0.022048666430750388,0.037425137503443506,0.056803037506504395,0.06240719604840967,0.0592249963060091,0.05974457732045938,0.05158795915315892,0.03471195349028739,0.03208374227812768,0.030843585304984916,0.026877664930913012,0.01993568712304502,0.011627620834240774,0.008348612105411856,0.005045628219580068,0.004117974067853603,0.0030227415512207347,0.002575306215880131,0.0023160937549202747,0.00218176681327388,0.002124732915099427,0.002084214624504449,0.002035989050372383,0.0019992693495206842,0.002004416713882954,0.00206910284356923,0.0019722388051156103,0.09676268767510673,0.04783330092604113,0.2287085466507559,0.05843455932725544,0.025627708697273096,0.030358879748539964,0.049103213518839575,0.06812905582033132,0.0718111004261247,0.06934094357850056,0.056139495445986363,0.034751095480250745,0.03091058361973232,0.02969338334112503,0.029005398181389377,0.021444002511253186,0.013008215523834334,0.0066461832761195985,0.0046583096958287525,0.0038630831908770427,0.0029548899300817257,0.0026929799198838885,0.002487415657544693,0.0023490974440665917,0.002274089059643144,0.0022432323994821587,0.0021878775880782857,0.0021691598994882143,0.002088178370323523,0.0021122361053642915,0.002156938349879403,0.0018408020947956237,0.09297604422131002,0.20158347791830236,0.1539359500515177,0.11408205482344926,0.08427928310812284,0.05586740081111452,0.042224848326165194,0.050707649743160284,0.04499547912768524,0.02478615591306096,0.016165586802840422,0.015024936365363997,0.01665700870636769,0.021305684297775084,0.01748672530514787,0.011239283848022058,0.005522488862424769,0.0047078840445798084,0.00336739475539174,0.0029031960783579697,0.0025921521356111954,0.0025004905135451103,0.002419316302291992,0.0023775593411285534,0.0023384999292030955,0.002326939003897463,0.0022921461239300365,0.0024103428221738106,0.002172380442966212,0.0018525006501644184,0.0017586919991130017,0.0018065322090682137,0.08630995963805715
800_2714,0.05353457124051371,0.229486817131926,0.09615873943193796,0.031050195555804145,0.021777727888409103,0.03428637380897696,0.05953290228331578,0.0778210749722703,0.0836843358710849,0.05264256327514628,0.02874227702663571,0.025051947091039976,0.024815416064489264,0.022276554289334508,0.018016601048322686,0.013705724683940818,0.008060634961251081,0.007331360782566741,0.004521918303234923,0.003490188297745135,0.0026213021829889684,0.002217770837797135,0.0018664563385690745,0.0016163825138031942,0.0015410713432407895,0.0014740455024807543,0.0014412895474481295,0.0014069921357080868,0.0014314352349257095,0.0013912747824949535,0.0013635560877740683,0.08564049948482315,0.02997772705161832,0.22730386670010894,0.11772374629472344,0.037932111604108115,0.02953367741583151,0.05686612712745799,0.0910492508630506,0.095601089942017,0.05180747910390277,0.029054064171723563,0.025074325739310163,0.023882531970362633,0.021461784315413752,0.02032429936939006,0.014222387941052054,0.009729069164942254,0.006917507182637736,0.003781771349560762,0.002829206156401923,0.0024072599087589753,0.0023705402079072764,0.0023931941163037895,0.002230267647532271,0.001985010874977071,0.0016769672676072342,0.0016223556585444378,0.00156515660429419,0.0015088659084608136,0.0014742381845691817,0.0014363073391616544,0.0013745664928270513,0.08288324632544247,0.22120096433531616,0.18595197833856952,0.1338438325986824,0.11818188924897807,0.043373921723507146,0.023845041541157224,0.03363945746008893,0.03230342738494732,0.01759245271966914,0.01442123585630893,0.012286043056409167,0.012346352550086884,0.014407610480055863,0.012796788220804425,0.010999559804005982,0.004855368420264518,0.0034484863886069615,0.0025064361322737214,0.0021580118643720688,0.002127375412312143,0.002221376745451987,0.0023584562883616276,0.002296495233925965,0.002147689609634897,0.0018207631575991943,0.001682665152222153,0.0015908659000929057,0.0014413445994733943,0.0012964476689761358,0.0011166202284482883,0.0011638823921382184,0.07857715948725864
800_2718,0.11419056236524641,0.12799282077548926,0.028667819162464914,0.014078702155110622,0.02622094932152783,0.059710032174605646,0.10189444478821376,0.09992371991379294,0.06516274259500714,0.045088847362534545,0.038669340800443236,0.04515064326089441,0.04316866024730691,0.0373635618131847,0.02517922737345246,0.017991139486637664,0.012337764434145556,0.009044304548684597,0.005340514392911589,0.0033282252394157526,0.002567378724241983,0.002260986677630094,0.0020948671913932106,0.0020481280219432968,0.002071222346541929,0.0018880092064602891,0.0017371391312217873,0.0016820320539316065,0.0016274479708814425,0.0015595963497424337,0.0014983234456225822,0.05846084666931944,0.09436993397500507,0.14525900766742586,0.03360620603682892,0.01888873523256948,0.038228429130096525,0.09618252190685242,0.13129387784043678,0.07733694746209062,0.043900411767128174,0.0412195708188152,0.04162252411774175,0.04046464239635741,0.04056728689746384,0.030905271099294255,0.019555250102451818,0.012677738216169044,0.007440584000692334,0.004607193890370277,0.003084922813757457,0.0026298352469050303,0.0023679527627198257,0.0022833102738750175,0.002248242133781266,0.002167893702907121,0.0019447127924831524,0.0018451512047915522,0.0017751250286545792,0.0017291565875583745,0.0016850323893085443,0.0016266221905024687,0.001548861204815775,0.05493704911015007,0.1680447381384356,0.13862680760572357,0.17174172936908838,0.10087744119948233,0.03750044867400591,0.037590458735314046,0.05564972510321704,0.052182135661843154,0.032859039949933486,0.02186927940642466,0.018478294858206904,0.026051196401623462,0.022452555614106442,0.018164911204386368,0.010093128208019142,0.00635872912619884,0.0038459069589943887,0.002916381038408917,0.0026108422981886343,0.002462889980289173,0.0024807818885002704,0.0024098473539464265,0.0021488457021654602,0.002012234101470572,0.0019546496830434696,0.001901166640498604,0.0018719890671081987,0.0017754002887809038,0.0015834614026947746,0.0016377151735933492,0.0017517554439296225,0.04809551372237792
800_2725,0.08315858902980494,0.11378303974822286,0.0323721873645032,0.02849597426560048,0.04133925392174112,0.05685563971664502,0.07705103476887729,0.08496082718090249,0.08303576796143892,0.07745577725862494,0.05888813296341308,0.044324229783630126,0.04599051695833597,0.03939137563780524,0.03242360595610064,0.021921303570300005,0.012905130606525778,0.00905674630639447,0.006100012133466368,0.002983406879168952,0.0018971753686668977,0.0016592405154719314,0.0014940018616392864,0.0014823583582957566,0.0013680978798584237,0.0013467376940556365,0.001380126747378808,0.0012212741284768932,0.0011994460004593542,0.0011262818588822809,0.0010379508843447235,0.032294756690968096,0.08226999429000394,0.14085283624731043,0.036230673711270624,0.024833996123016174,0.0400968398155625,0.06995733357937918,0.09144471708654112,0.09719768125273746,0.0909309440607563,0.0635347165778604,0.044494010229547125,0.04458300182838786,0.0396997770833393,0.03485814414337837,0.023928665567534632,0.013564406135085779,0.008184446966071877,0.0042583292062665055,0.0023133686796696614,0.0019290780173079163,0.00171074168510726,0.0016345772081532489,0.0015591834595529467,0.001461768900846678,0.0014788625546914346,0.0013856870019305645,0.0013447833471587319,0.0012460750658587379,0.0011240522518590518,0.0010287571961254825,0.0009513815746156433,0.029911169153073038,0.13105960394692193,0.16419104131786622,0.148282767681114,0.10069918274167454,0.06464530860954219,0.0595156159473826,0.06797568087794327,0.05892358646768369,0.03888820012688391,0.022275425722816575,0.01683303755715226,0.01684836954618854,0.02320555721567996,0.019235920829902674,0.011559769213101765,0.006273233330962426,0.00350670390532461,0.0022438654977727053,0.0018980011490458714,0.0017833002544064191,0.001621116987975977,0.001553485574938028,0.0016619655907225447,0.0015565684883528633,0.0014760824274155562,0.0012442308230123632,0.0011201986100905078,0.0010673486658361886,0.0009247914464126889,0.0008031815226024899,0.0007879045855914757,0.02633895333768318
